x1,x2,label
-1.382,8.977,1
-2.195,-3.735,0
-1.444,7.269,1
-4.403,5.849,1
3.717,5.516,1
6.819,7.926,1
5.37,-2.316,0
2.555,-1.999,0
0.767,2.801,1
-9.378,4.756,1
4.459,7.595,1
0.9,7.517,1
-4.585,4.427,1
-3.443,9.138,1
8.712,-6.427,0
2.487,9.007,1
-0.482,-8.716,0
2.418,1.112,0
-1.725,-8.196,0
-0.596,1.36,1
-4.194,-2.198,1
-1.203,-8.368,0
3.712,2.962,0
-9.201,4.624,1
5.901,-6.516,0
-4.34,3.889,1
3.651,-6.419,0
2.855,-7.252,0
3.053,-7.053,0
2.163,1.982,0
9.182,5.576,0
0.167,1.938,1
4.646,6.187,1
4.109,1.83,0
-5.275,5.946,1
-4.334,9.53,1
-1.52,-2.181,0
-4.446,-7.001,0
-2.665,-7.292,0
-2.181,1.95,1
2.077,0.942,0
-5.602,-6.315,0
6.086,7.642,1
-1.249,9.135,1
4.125,-4.936,0
-8.371,-5.862,0
-0.601,-5.722,0
-9.436,-2.252,1
3.518,7.065,1
-3.126,1.919,1
8.985,-8.649,0
-3.518,-0.54,1
1.276,-8.193,0
-4.852,-1.876,1
2.402,-1.93,0
-0.659,2.967,1
-2.587,0.989,1
-5.926,7.495,1
-7.77,-9.674,0
-7.602,5.48,1
9.981,-9.547,0
-1.754,-3.914,0
-9.961,7.593,1
9.059,3.808,0
-9.6,-6.56,1
-1.628,-0.184,1
4.35,4.438,0
8.292,8.747,1
4.258,2.686,0
-0.727,-9.506,0
9.489,-0.006,0
-9.214,-6.941,0
9.738,-9.044,0
6.988,1.97,0
8.579,5.538,0
-4.905,-9.279,0
-7.151,5.672,1
3.266,4.128,1
0.317,5.04,1
0.463,-5.105,0
8.492,-2.128,0
2.402,-7.605,0
-3.779,-5.222,0
-1.999,-3.944,0
-7.33,-3.611,1
-6.154,-6.499,0
-7.133,-6.226,0
6.206,8.029,1
4.097,5.678,1
0.607,-3.11,0
-2.513,8.953,1
3.37,-5.222,0
6.258,-1.864,0
7.625,6.271,0
0.94,-1.142,0
6.398,-5.307,0
0.226,-2.629,0
-0.509,0.014,0
7.309,2.413,0
-2.273,-1.888,0
-2.082,-1.374,0
-3.902,-4.721,0
0.374,0.707,0
0.897,-5.611,0
3.209,7.351,1
-1.39,4.947,1
-5.643,-1.794,1
7.337,4.945,0
-3.08,-9.86,0
8.459,-3.11,0
-5.853,-1.194,1
1.201,-0.604,0
0.732,4.975,1
6.573,9.256,1
-7.223,-2.4,1
8.199,-2.988,0
0.629,2.21,1
1.722,-4.375,0
0.203,-7.173,0
-9.28,9.231,1
-0.058,6.191,1
-4.729,9.17,1
-3.146,-5.643,0
2.982,-9.644,0
-0.046,-1.255,0
-8.136,8.672,1
-8.539,-7.233,0
-6.287,-7.656,0
-6.182,-8.621,0
2.166,5.3,1
-6.444,5.719,1
7.634,3.908,0
-5.805,-8.934,0
-8.177,4.466,1
7.515,-1.027,0
-4.093,-6.842,0
-1.492,-4.097,0
9.181,0.023,0
8.887,-3.407,0
4.298,9.395,1
-8.621,-0.505,1
1.867,-2.557,0
9.782,3.463,0
8.938,3.011,0
-7.88,-9.951,0
-2.081,2.369,1
-3.689,-5.125,0
-7.405,-2.495,1
3.896,4.127,1
-4.523,1.148,1
-3.103,-2.627,0
-8.193,-6.652,0
-0.041,0.11,0
-6.837,-3.613,1
-1.358,8.259,1
-7.133,0.687,1
9.077,7.319,0
-7.1,-2.196,1
0.438,6.549,1
-6.06,-8.869,0
-8.473,-4.038,1
-5.954,-8.436,0
-8.905,-9.367,0
-7.212,8.377,1
-0.13,4.337,1
3.036,2.502,0
-8.253,0.65,1
-1.18,1.391,1
1.625,2.774,1
-5.315,6.532,1
-2.558,1.938,1
-8.563,4.972,1
-5.597,-4.38,0
-0.665,9.535,1
9.809,-9.362,0
9.925,-2.268,0
9.592,7.641,0
-1.538,-6.39,0
-8.386,-7.173,0
-3.529,-2.691,0
-5.246,-1.436,1
-9.717,8.668,1
-8.095,6.722,1
-0.936,-0.718,0
-3.207,9.46,1
-6.393,2.846,1
4.322,7.473,1
-2.858,-5.079,0
7.037,-0.221,0
-5.18,-9.406,0
0.768,-9.822,0
-6.317,4.109,1
-0.094,-7.634,0
-6.951,0.956,1
-6.768,3.92,1
2.244,-9.355,0
-4.724,-1.025,1
-6.553,3.683,1
8.595,7.795,0
-9.14,-4.015,1
1.303,9.484,1
0.965,6.891,1
-4.988,3.013,1
-0.945,-2.161,0
-8.245,4.222,1
4.425,6.324,1
-5.566,-3.934,0
-6.132,9.857,1
-3.702,8.172,1
8.047,-0.29,0
5.929,4.457,0
8.938,0.48,0
3.039,5.219,1
3.258,6.54,1
-0.399,-9.536,0
8.104,-8.417,0
0.218,-3.271,0
-2.899,8.352,1
2.808,-2.035,0
0.923,7.75,1
-7.52,-0.751,1
-2.145,-4.223,0
-3.733,8.013,1
6.937,1.213,0
-2.423,-2.79,0
6.431,-9.112,0
-1.152,-7.781,0
5.07,-7.214,0
-7.294,-2.703,1
8.493,2.147,0
-0.389,-3.848,0
-4.804,-8.689,0
-5.17,-4.704,0
-4.698,-1.826,1
-2.666,9.845,1
4.35,-2.14,0
8.992,-8.216,0
3.381,1.622,0
0.943,8.393,1
-1.028,5.734,1
6.564,6.724,1
6.993,8.565,1
-4.139,2.731,1
9.068,9.898,1
-2.098,-9.334,0
6.002,6.697,1
9.336,7.14,0
4.073,8.334,1
-6.769,-0.437,1
1.723,5.755,1
-7.624,-6.098,0
5.783,2.063,0
-4.374,-2.827,0
3.904,1.923,0
8.202,3.511,0
-6.38,-3.059,1
-2.143,-5.675,0
2.942,-3.566,0
-1.607,3.279,1
-6.504,3.537,1
-9.419,4.826,1
-1.868,-7.469,0
2.984,6.37,1
1.48,3.763,1
-6.875,-9.39,0
-0.986,-3.288,0
-2.611,-0.666,1
-4.516,-2.788,0
4.585,-7.652,0
-3.807,-5.853,0
0.803,-9.509,0
8.464,-8.138,0
0.786,-4.674,0
2.34,6.399,1
-8.535,0.533,1
-6.437,-1.51,1
-7.981,3.243,1
5.296,0.83,0
6.718,-7.37,0
-6.271,-5.548,0
-5.615,-5.55,0
-3.536,1.999,1
1.822,-0.768,0
2.436,-2.248,0
3.735,1.133,0
8.104,9.402,1
-4.099,-3.716,0
3.175,0.404,0
1.194,-0.393,0
-3.883,4.333,1
8.148,4.606,0
-8.09,4.581,1
4.24,-5.97,0
4.557,-1.018,0
8.307,6.223,0
0.372,-2.369,0
-3.568,9.685,1
6.555,-2.704,0
5.416,-0.047,0
0.006,-0.509,0
5.357,-1.327,0
-4.642,6.913,1
1.79,-6.894,0
7.304,1.353,0
-3.64,2.372,1
-0.329,7.024,1
9.021,2.184,0
5.964,9.2,1
7.741,7.443,1
-2.295,-3.025,0
9.93,7.198,0
-6.949,9.17,1
0.375,-4.856,0
-0.415,2.204,1
5.969,-4.364,0
8.172,2.991,0
4.623,-8.127,0
2.536,4.684,1
-1.451,-1.604,0
0.207,1.746,1
0.186,-9.483,0
-9.593,3.909,1
0.061,-0.08,0
7.119,2.505,0
4.185,-3.687,0
5.914,-7.084,0
-2.19,-1.291,0
0.579,8.88,1
-9.33,-5.444,1
-2.34,3.517,1
-0.512,-9.003,0
-4.896,4.362,1
-9.375,-5.231,1
3.808,-0.97,0
-1.298,-2.645,0
-1.686,-7.743,0
-5.0,-3.088,0
0.757,-2.998,0
-1.239,0.442,1
-0.52,9.447,1
1.617,-0.6,0
-9.874,8.289,1
8.154,-0.769,0
-8.578,-7.849,0
-0.982,-5.397,0
-5.853,-1.85,1
0.476,-3.493,0
-4.395,7.317,1
7.2,3.573,0
-2.073,1.566,1
2.775,-0.175,0
-5.022,-2.055,1
-9.612,2.244,1
-1.917,-7.508,0
0.73,-6.749,0
-0.809,-3.938,0
9.24,-6.576,0
4.137,3.542,0
9.913,-9.505,0
-4.099,-6.796,0
5.781,8.052,1
1.111,9.951,1
2.235,-0.248,0
9.717,-0.093,0
3.08,5.468,1
7.976,-9.276,0
4.515,-1.46,0
-7.452,-8.003,0
3.988,-1.981,0
-0.314,9.676,1
8.376,5.073,0
6.137,9.701,1
-7.917,4.921,1
-7.322,2.162,1
-8.608,5.084,1
-0.135,3.182,1
-8.385,-0.719,1
4.474,-4.149,0
1.047,0.404,0
6.718,-4.83,0
-4.404,-0.266,1
0.383,-7.077,0
-7.65,1.308,1
7.692,-5.094,0
-6.5,-4.128,1
-7.953,-0.019,1
-5.899,-6.749,0
6.125,9.248,1
-7.884,-1.061,1
2.289,-2.954,0
4.924,-9.416,0
5.022,6.865,1
-6.199,2.517,1
-8.768,-1.672,1
-1.024,-5.089,0
-5.95,4.903,1
3.985,8.909,1
-2.866,-2.384,0
-1.013,-7.302,0
-7.73,-7.816,0
1.351,-9.873,0
-6.29,4.879,1
3.58,9.628,1
-8.577,9.856,1
9.518,5.684,0
3.691,-6.756,0
-6.365,9.554,1
-9.718,-3.444,1
-3.311,-3.328,0
-6.944,3.747,1
-5.632,-9.019,0
7.455,6.515,0
2.064,9.946,1
-6.471,5.501,1
1.133,5.634,1
-4.884,-2.194,1
9.524,-8.682,0
-9.345,5.853,1
4.646,1.943,0
5.46,8.187,1
-8.657,-7.681,0
-6.563,-3.898,1
-2.314,-2.787,0
7.363,3.666,0
0.74,5.755,1
3.106,9.22,1
5.66,-4.092,0
6.562,-0.127,0
-0.474,-9.421,0
0.176,-4.94,0
4.36,-2.52,0
-4.733,1.876,1
7.09,-0.583,0
-9.584,-2.71,1
-6.085,2.482,1
6.004,6.572,1
-3.195,-5.166,0
-7.003,-3.142,1
-6.265,4.098,1
0.615,5.559,1
6.924,6.508,0
-8.587,-5.813,1
-9.39,0.785,1
-0.697,8.0,1
9.124,-2.161,0
-4.42,-1.402,1
9.183,9.696,1
7.754,-7.739,0
-4.337,4.112,1
6.339,7.004,1
3.717,-6.984,0
0.236,4.289,1
-1.542,-0.605,0
6.31,7.058,1
5.862,8.149,1
5.139,7.45,1
9.965,-8.712,0
-0.43,5.137,1
6.138,8.431,1
7.25,2.427,0
-5.768,2.018,1
-9.159,-9.1,0
-1.905,7.121,1
7.135,-9.072,0
-4.218,-3.73,0
4.0,8.517,1
-9.853,8.995,1
-2.893,9.838,1
2.31,-0.472,0
-7.405,-6.451,0
7.932,-0.241,0
-6.875,-7.954,0
8.196,7.451,0
-5.672,1.211,1
9.886,-1.91,0
2.095,-8.409,0
-8.313,-1.895,1
-8.694,7.324,1
-8.502,4.068,1
1.798,-8.351,0
6.192,-6.802,0
-1.941,-2.154,0
-1.103,-7.972,0
1.786,8.681,1
0.661,3.046,1
3.761,-8.104,0
-0.564,5.761,1
4.277,-2.632,0
9.946,-5.103,0
-2.994,1.4,1
-9.756,-9.733,0
-7.487,-0.692,1
1.07,6.876,1
-3.115,8.561,1
8.8,-3.149,0
2.549,2.849,0
0.407,-5.464,0
5.961,1.204,0
-4.828,-4.919,0
6.395,1.427,0
-9.939,-6.566,1
2.394,8.825,1
8.695,7.738,0
5.757,-3.262,0
7.073,5.533,0
-2.061,-8.09,0
6.485,4.807,0
1.017,-4.351,0
2.371,-7.287,0
-8.822,3.564,1
-5.969,-0.604,1
1.019,0.603,0
-8.824,0.411,1
4.829,-8.811,0
6.801,-8.972,0
8.407,2.023,0
-7.965,2.477,1
8.794,-9.057,0
-8.648,-2.431,1
-0.519,2.257,1
6.805,3.134,0
-8.594,6.566,1
-9.635,-1.585,1
-9.501,0.965,1
0.225,1.571,1
6.232,-3.759,0
-7.451,-8.923,0
-7.508,-9.915,0
1.371,6.723,1
-5.314,-5.995,0
4.604,2.605,0
8.993,1.541,0
5.321,-2.007,0
7.544,6.67,0
0.392,3.968,1
6.646,-9.545,0
-6.342,5.534,1
-8.633,0.14,1
3.119,-3.06,0
-8.961,4.538,1
7.85,3.721,0
3.831,-3.788,0
9.044,9.661,1
-3.722,2.974,1
-0.277,2.116,1
4.834,-8.602,0
-5.144,-4.414,0
0.837,-1.061,0
3.189,2.613,0
9.576,0.255,0
4.894,5.261,1
-7.637,-4.749,1
-0.493,4.043,1
1.775,6.332,1
-7.068,5.301,1
-1.361,5.417,1
-4.32,7.77,1
-7.623,-8.316,0
0.241,3.944,1
-6.687,9.374,1
1.811,1.473,0
-6.606,-5.654,0
4.472,9.975,1
-6.095,-6.506,0
7.926,-3.289,0
-9.476,-6.559,1
0.44,-0.71,0
-3.598,-1.622,1
-5.498,-0.175,1
-0.568,8.56,1
6.84,-0.434,0
8.306,0.293,0
-3.935,7.734,1
-6.915,6.355,1
4.403,-5.206,0
1.64,-9.741,0
-5.98,2.59,1
5.206,6.897,1
0.379,1.057,0
3.068,-5.776,0
-2.813,4.827,1
-1.218,3.391,1
-6.393,1.301,1
5.13,7.267,1
-6.86,5.685,1
5.566,3.359,0
5.96,3.295,0
4.932,3.244,0
-9.612,0.503,1
-4.537,-0.722,1
-0.633,4.192,1
1.911,2.21,0
8.384,-0.2,0
-2.488,-7.467,0
7.5,4.039,0
-6.731,2.92,1
-2.574,-3.155,0
-8.954,-2.874,1
4.85,-5.066,0
-6.987,9.238,1
-4.86,7.204,1
5.505,1.221,0
0.694,-1.967,0
-9.721,4.737,1
-9.955,0.555,1
0.213,9.517,1
-3.901,-8.898,0
-6.394,-9.314,0
2.272,1.372,0
-5.431,-5.934,0
1.844,2.086,0
-2.415,5.628,1
-6.265,-7.238,0
-7.238,-1.188,1
-5.263,3.773,1
-9.403,6.677,1
-3.837,-0.073,1
8.039,-5.877,0
6.627,1.716,0
-2.56,-0.91,1
1.517,5.439,1
1.347,1.112,0
6.575,-4.412,0
-5.274,5.088,1
-4.072,0.355,1
-3.964,-6.449,0
-9.183,1.261,1
-3.706,8.966,1
7.558,4.11,0
8.24,-4.024,0
-7.807,4.217,1
-0.839,-4.348,0
-2.373,0.854,1
-0.213,0.532,0
1.094,-5.052,0
-9.595,-3.042,1
6.845,8.844,1
9.473,-4.988,0
3.068,6.021,1
3.209,3.347,0
0.56,0.653,0
-3.315,-7.25,0
-7.02,-5.909,0
1.681,-6.42,0
-9.101,1.736,1
6.49,9.468,1
-1.582,7.545,1
-1.705,-9.495,0
-3.457,-4.525,0
9.387,-6.855,0
-6.502,9.514,1
-6.974,-5.288,0
-6.689,-5.974,0
3.171,2.418,0
9.838,1.124,0
-5.29,-5.483,0
8.112,3.407,0
-4.428,-8.06,0
2.958,-9.613,0
-9.19,-8.352,0
-0.087,-2.703,0
3.091,9.5,1
0.726,0.945,0
-5.243,5.095,1
6.57,-3.57,0
9.403,4.387,0
-0.816,9.324,1
2.718,-2.845,0
5.808,9.981,1
-5.17,2.768,1
7.289,4.972,0
-4.396,-4.957,0
5.517,2.862,0
-7.758,0.22,1
-4.232,9.128,1
0.672,8.094,1
0.498,-2.067,0
7.009,8.937,1
9.923,7.696,0
-7.856,1.808,1
-4.572,-8.358,0
-2.848,-6.784,0
-0.422,-8.463,0
-0.122,-7.84,0
7.124,9.539,1
5.411,-5.757,0
-9.623,3.817,1
-0.9,2.731,1
2.361,2.623,0
-0.792,-5.866,0
-7.387,1.587,1
-2.051,2.511,1
-1.767,1.408,1
-6.246,-6.277,0
5.126,4.461,0
-3.572,-8.535,0
1.78,1.824,0
0.315,-1.275,0
7.549,-4.994,0
-7.56,6.148,1
-7.715,-6.482,0
-3.994,8.66,1
-1.376,7.691,1
-4.029,-2.788,0
5.264,-3.897,0
-5.095,-7.25,0
-8.305,8.327,1
-1.724,2.551,1
5.468,-9.364,0
7.011,0.22,0
4.667,-8.284,0
1.158,1.475,0
4.484,0.179,0
3.628,-8.343,0
-5.313,6.317,1
1.015,-4.754,0
5.412,0.83,0
-3.658,2.781,1
3.079,9.246,1
-0.37,-0.124,0
0.063,8.346,1
-8.199,-2.903,1
3.324,7.149,1
7.314,-5.283,0
-7.171,4.15,1
-2.678,-8.228,0
-9.027,9.721,1
-9.407,9.079,1
9.793,-1.156,0
-0.131,0.479,0
-2.89,1.955,1
-4.502,-4.499,0
9.6,3.489,0
-4.955,3.971,1
4.514,0.502,0
-4.325,-7.045,0
-8.59,8.384,1
3.666,-7.699,0
-9.967,2.583,1
3.515,-7.938,0
-4.992,-7.078,0
4.922,-9.589,0
5.395,-2.733,0
4.482,2.792,0
-9.51,0.431,1
4.075,3.491,0
9.803,3.5,0
-5.147,-7.197,0
-4.515,-8.853,0
6.271,2.507,0
-6.792,3.064,1
3.212,1.134,0
5.101,-5.085,0
-9.257,6.215,1
1.075,-8.486,0
1.518,2.646,1
-3.931,-7.592,0
7.527,3.089,0
-6.745,-1.645,1
-2.716,4.362,1
6.973,-8.956,0
-6.187,1.102,1
6.427,-7.102,0
-8.419,3.648,1
-0.215,-7.601,0
-8.493,-8.528,0
3.558,4.262,1
5.812,-8.729,0
6.997,-5.509,0
9.625,6.495,0
3.44,6.194,1
5.381,7.083,1
0.115,-3.478,0
8.255,0.561,0
2.875,5.467,1
7.671,-7.26,0
-5.291,4.488,1
-0.065,-8.05,0
4.596,8.265,1
-5.946,2.746,1
-5.773,-0.134,1
9.561,-0.305,0
-1.308,-6.373,0
-6.364,-3.082,1
-3.371,4.542,1
-2.052,0.819,1
2.462,0.586,0
8.46,-6.095,0
9.732,3.807,0
3.034,-2.159,0
3.998,-6.345,0
-3.563,8.876,1
7.143,0.136,0
-5.644,0.561,1
-7.872,9.627,1
9.465,-2.672,0
7.283,8.86,1
-3.927,3.899,1
3.503,2.662,0
-0.66,-5.312,0
-3.537,-8.965,0
-4.265,-1.244,1
-7.279,-9.797,0
0.986,-8.58,0
-1.068,1.907,1
0.244,4.489,1
-5.693,-6.641,0
8.772,4.65,0
2.772,8.995,1
7.992,4.864,0
-7.815,5.694,1
2.457,4.014,1
6.989,-5.505,0
-3.382,-2.782,0
-6.097,8.985,1
-4.7,3.224,1
-4.541,5.78,1
-1.056,9.374,1
-3.481,-5.371,0
-4.575,-3.566,0
2.97,2.896,0
-8.939,-9.513,0
-3.193,1.424,1
3.795,6.174,1
-6.483,2.209,1
-5.581,-4.092,0
-5.987,4.482,1
-9.981,-7.079,0
-0.525,7.895,1
-9.221,-7.982,0
-4.541,7.27,1
9.896,-0.044,0
8.368,-1.427,0
-5.698,0.013,1
-3.8,-5.996,0
-0.726,-0.846,0
6.888,6.994,1
6.053,6.019,1
-7.475,-6.739,0
-7.511,3.468,1
-1.665,7.137,1
7.402,6.395,0
7.642,-1.487,0
-7.853,-9.038,0
1.486,8.623,1
-6.886,-2.082,1
3.723,-2.78,0
8.329,5.19,0
-0.905,-4.721,0
-8.338,6.695,1
1.585,-8.479,0
-1.83,4.814,1
6.218,9.316,1
-3.193,9.915,1
7.498,8.476,1
-4.526,7.415,1
-6.85,-4.422,1
-3.87,9.333,1
-9.302,8.558,1
-4.375,0.687,1
3.202,-1.958,0
-7.154,-7.815,0
-7.773,1.813,1
-7.352,4.011,1
-8.449,-1.92,1
7.493,-1.879,0
8.882,1.466,0
-9.069,-9.444,0
5.201,9.157,1
4.743,-4.202,0
9.938,-7.182,0
-3.043,-9.89,0
-4.29,7.138,1
-0.938,7.264,1
7.132,-8.094,0
4.572,-6.955,0
-0.568,-1.042,0
-5.109,-6.286,0
4.54,4.716,1
7.091,-8.839,0
-2.001,0.994,1
3.372,-2.344,0
-1.996,-0.701,0
-0.43,-1.505,0
0.498,-6.937,0
5.515,-5.594,0
9.55,-8.704,0
-1.113,-7.694,0
-3.154,9.558,1
-2.528,-4.404,0
-7.322,-3.859,1
-4.061,-7.458,0
-8.271,5.103,1
-1.442,8.483,1
-6.653,5.795,1
-3.072,2.252,1
5.872,6.265,1
-5.081,-1.915,1
2.238,7.19,1
8.024,5.97,0
1.339,-9.966,0
-6.124,-0.244,1
-3.105,-4.708,0
1.807,-8.275,0
0.132,6.924,1
-7.028,-9.841,0
-1.064,4.603,1
0.861,9.764,1
-4.653,-0.36,1
2.249,-2.575,0
-8.597,2.117,1
-3.268,6.094,1
6.086,-5.195,0
-4.814,-4.986,0
2.104,2.144,0
-1.799,8.798,1
-3.671,-4.031,0
8.323,-2.465,0
-3.135,9.867,1
-5.266,-6.476,0
8.186,-8.461,0
4.919,1.795,0
3.636,-9.515,0
-9.009,-6.391,0
-7.376,2.444,1
2.767,3.19,0
-5.811,0.209,1
-5.487,-2.325,1
5.583,1.524,0
-4.282,2.868,1
-8.568,6.07,1
-9.271,5.855,1
-1.136,3.296,1
2.343,7.885,1
7.378,6.761,0
-7.784,-7.335,0
-6.067,9.134,1
0.596,7.835,1
-2.718,-3.581,0
-0.349,-9.596,0
8.482,2.08,0
0.898,-1.232,0
-1.698,4.991,1
9.789,0.492,0
-8.696,-8.47,0
8.642,-5.106,0
0.033,7.65,1
0.075,-9.246,0
8.439,4.733,0
0.146,-4.161,0
-1.232,-0.947,0
-4.55,0.62,1
3.176,-4.998,0
1.393,3.039,1
-5.713,3.869,1
4.188,-8.299,0
2.882,-2.521,0
-2.053,4.888,1
-9.912,4.433,1
-1.068,0.892,1
-9.879,5.553,1
-8.5,-7.847,0
-1.388,-7.636,0
-8.362,3.15,1
-4.487,3.867,1
3.11,6.291,1
-3.828,-6.379,0
9.953,0.335,0
8.326,3.217,0
1.706,-5.526,0
9.339,0.339,0
7.36,2.769,0
-3.622,-5.711,0
4.992,-2.489,0
-7.263,-5.673,0
3.691,8.059,1
-0.178,-5.264,0
-9.663,-7.583,0
-4.515,-9.297,0
9.108,-9.101,0
-3.683,-6.168,0
-6.371,2.164,1
-6.249,-9.647,0
-0.416,-4.265,0
6.853,-8.837,0
5.16,-1.927,0
-1.263,-9.028,0
-5.825,2.151,1
-9.079,3.768,1
-0.747,4.627,1
6.296,-5.513,0
4.594,7.37,1
-1.828,3.806,1
1.894,-8.867,0
-1.275,-1.185,0
1.58,5.355,1
0.35,-3.782,0
3.619,-2.369,0
0.154,2.592,1
8.812,-8.89,0
-1.439,9.339,1
-9.682,-6.51,1
-5.273,-9.467,0
0.012,-9.894,0
0.811,-2.009,0
1.048,7.685,1
4.291,6.395,1
-4.507,8.241,1
3.298,0.676,0
4.081,-1.025,0
-1.774,-2.283,0
-1.957,-9.072,0
-6.422,8.19,1
-1.72,-0.076,1
5.736,-0.899,0
8.179,0.303,0
1.872,5.883,1
-4.013,-5.511,0
3.646,4.198,1
4.803,4.215,0
-3.356,6.991,1
6.531,-9.826,0
-8.526,-6.592,0
-9.785,-0.579,1
-7.541,7.011,1
-6.88,9.302,1
7.579,1.897,0
-1.5,-5.757,0
-4.501,-6.308,0
-1.418,2.789,1
-2.103,-5.799,0
-3.971,1.062,1
-7.242,6.696,1
3.118,-2.204,0
-7.268,-2.431,1
5.508,-9.277,0
-5.966,-4.918,0
4.627,3.964,0
6.112,-2.792,0
-7.493,-6.834,0
-8.265,-7.885,0
8.991,-8.099,0
-0.739,3.183,1
2.605,2.252,0
-9.535,0.37,1
-4.426,0.007,1
0.108,-6.937,0
7.724,0.012,0
-4.571,-8.801,0
5.504,8.517,1
3.244,-8.839,0
-7.695,-1.529,1
-4.132,-9.989,0
-5.243,5.723,1
-1.149,-6.677,0
2.707,8.498,1
-1.332,-9.12,0
-5.109,6.416,1
3.918,3.133,0
1.689,-5.005,0
0.386,-5.952,0
1.088,-2.846,0
-5.562,6.568,1
3.609,7.239,1
-2.25,-6.494,0
-2.731,-2.931,0
-7.005,-5.25,0
1.937,-7.547,0
2.053,2.929,1
-3.194,-3.083,0
7.197,-5.492,0
6.909,7.32,1
-7.819,4.966,1
3.901,5.475,1
-2.123,-9.216,0
9.994,8.303,0
-5.5,1.495,1
-4.39,0.076,1
-1.158,-9.788,0
-4.626,7.953,1
3.84,0.878,0
-0.382,6.503,1
-5.582,3.11,1
0.127,5.934,1
7.776,3.859,0
5.848,8.419,1
-0.023,-5.49,0
-4.23,-5.958,0
-6.402,4.251,1
7.568,0.028,0
4.203,1.983,0
1.443,4.171,1
7.589,0.949,0
-7.566,5.754,1
3.65,-3.623,0
-5.666,7.18,1
-7.588,-7.846,0
-0.688,2.68,1
-2.252,7.803,1
8.823,-4.946,0
-3.52,-3.463,0
6.298,-3.891,0
4.977,1.285,0
3.358,-1.743,0
8.408,-7.841,0
-1.842,7.826,1
-2.207,-5.906,0
-6.781,0.682,1
-4.485,1.896,1
7.596,-9.185,0
-0.512,-8.086,0
-3.173,9.434,1
-5.678,3.29,1
-0.301,-9.329,0
4.333,5.884,1
-4.266,0.171,1
5.154,-8.496,0
2.596,3.615,1
5.751,-0.013,0
-4.982,-5.902,0
2.621,7.554,1
-6.925,-4.172,1
-2.724,-4.309,0
4.487,-4.545,0
2.633,5.349,1
-6.243,4.122,1
7.167,8.063,1
-8.933,-5.413,1
1.904,5.727,1
9.676,1.461,0
0.63,-3.826,0
6.013,-9.291,0
1.904,6.379,1
5.662,-5.179,0
3.112,2.635,0
3.823,0.977,0
-5.444,-9.911,0
4.836,9.887,1
-5.242,6.287,1
9.613,-0.271,0
-5.444,3.607,1
-5.266,-0.468,1
7.173,4.892,0
-5.14,-7.313,0
-2.782,-1.073,1
4.293,-3.289,0
-6.825,-0.807,1
-6.819,-0.991,1
-0.273,-7.138,0
-5.126,9.53,1
-5.287,-9.69,0
-9.815,-9.799,0
-2.591,-2.531,0
-3.635,2.408,1
-9.377,-6.407,1
2.425,0.664,0
2.533,4.455,1
-8.584,-8.119,0
-3.659,9.688,1
7.456,-3.266,0
1.643,2.848,1
-1.761,-7.786,0
-0.698,4.19,1
-5.834,6.809,1
6.238,-7.894,0
8.28,-7.483,0
8.213,-4.379,0
-5.521,-9.761,0
-3.785,9.721,1
-6.788,1.968,1
-3.856,2.152,1
-3.344,9.179,1
2.662,6.641,1
-6.207,6.285,1
8.388,-3.21,0
-7.938,-3.303,1
-9.862,-4.165,1
7.099,-3.066,0
4.075,-2.61,0
-2.893,-7.2,0
1.91,-2.881,0
-5.529,-1.065,1
-6.632,-3.813,1
-0.577,-6.693,0
-2.936,-2.532,0
2.305,-0.382,0
